id;created_at;text;ticker
388011;2020-06-02 13:57:11+00:00;RT @OphirGottlieb: $AAPL Apple cuts iPhone prices in China to keep momentum going as economy continues to reopen https://t.co/Dc3ug1II8N;AAPL
446552;2020-06-08 23:48:47+00:00;Shannon referred you so you get a #freestock. Claim your stock now without #investing money first. Win a stock like Netflix $NFLX, Apple $AAPL, Microsoft $MSFT, or Facebook $FB. Sign up and join #Robinhood using my link https://t.co/9Vp20Q8qKz;AAPL
629342;2020-06-23 12:22:00+00:00;Weebles Wobble but they Don't Fall Down $FXE $ACWI $FXB $UUP $SPX $FXA $FXC $FXY https://t.co/LEIAtCoFoH;ACWI
358405;2020-05-29 03:22:36+00:00;#Stocks by Rockers. Rush, lyrics by Peart - Lessons taught but never learned. All around us anger burns. Guide the future by the past. Long ago the mold was cast.  #knowyourlevels #makeitrain  #patience $DIA $SPX $SPY $QQQ $IWM $TSLA $FB $AAPL $AMZN $NVDA $NFLX $GOOG #FANG #BANG;AAPL
358405;2020-05-29 03:22:36+00:00;#Stocks by Rockers. Rush, lyrics by Peart - Lessons taught but never learned. All around us anger burns. Guide the future by the past. Long ago the mold was cast.  #knowyourlevels #makeitrain  #patience $DIA $SPX $SPY $QQQ $IWM $TSLA $FB $AAPL $AMZN $NVDA $NFLX $GOOG #FANG #BANG;AMZN
926174;2020-07-16 20:19:16+00:00;RT @SharpStreetCap: And just like most of the Nasdaq overvalued   Stocks always comeback to reality   $NFLX $AMZN $AAPL $FB $NVDA;AMZN
926174;2020-07-16 20:19:16+00:00;RT @SharpStreetCap: And just like most of the Nasdaq overvalued   Stocks always comeback to reality   $NFLX $AMZN $AAPL $FB $NVDA;AAPL
331056;2020-05-09 15:33:45+00:00;$spy $gspc $aapl $nflx $goog $tsla COVID-19 case tally: 3.97 million cases, 275,527 deaths  https://t.co/GvKAPtnitZ;AAPL
122760;2020-04-19 04:54:25+00:00;$BLPH jumped 430% on Friday. The next stock we see that might have triple-digit potential is $NOVN  $AYTU $INO $OPK $IBIO $NNVC $MRNA $GILD $AMRN  #stocks #biotech #coronavirus #covid19 #pennystocks #news #novn #blph https://t.co/FevkshNiqP;AMRN
723747;2020-06-30 08:00:23+00:00;So my point here isn’t to approve or disapprove, but federal reserve is NOT buying bonds from $AAPL - i.e it’s not providing debt financing - $AAPl is one of 794 firms (that run a gamut) whose existing debt the fed is purchasing (frankly not that much of btw) in secondary market. https://t.co/QgRIS7UTHp;AAPL
723747;2020-06-30 08:00:23+00:00;So my point here isn’t to approve or disapprove, but federal reserve is NOT buying bonds from $AAPL - i.e it’s not providing debt financing - $AAPl is one of 794 firms (that run a gamut) whose existing debt the fed is purchasing (frankly not that much of btw) in secondary market. https://t.co/QgRIS7UTHp;AAPL
240611;2020-04-29 21:00:02+00:00;RT @RampCapitalLLC: Imagine not being long into $AMZN earnings https://t.co/R5f5vGVXqS;AMZN
699788;2020-06-29 18:48:07+00:00;RT @james_carter89: Here are my top stocks in my portfolio:   $NOW $OKTA $PTON $SHOP $TSLA $TTD $ZS $AAPL $FSLY $MSFT $TWLO;AAPL
556569;2020-06-17 14:03:48+00:00;RT @aaaamhim: $NE ARTICLE JUST OUT! STOP SLEEPING!💸📈 $SPY $SPX $QQQ $ES_F $NQ_F $RTY_F $ZB_F $GC_F $NDX $RUT $AAPL $NFLX $AMZN $TSLA $FB $M…;AAPL
556569;2020-06-17 14:03:48+00:00;RT @aaaamhim: $NE ARTICLE JUST OUT! STOP SLEEPING!💸📈 $SPY $SPX $QQQ $ES_F $NQ_F $RTY_F $ZB_F $GC_F $NDX $RUT $AAPL $NFLX $AMZN $TSLA $FB $M…;AMZN
752106;2020-07-02 14:34:21+00:00;All today was about $amzn imo  It opened just above my 2909 and first pullback was 2848 then 56  I do have high hopes for $amzn 3117  Those suits who gave $amzn a 3200 3333 rating were nuts but they got it #es_f $spx $spy https://t.co/T8qJog3UPz;AMZN
752106;2020-07-02 14:34:21+00:00;All today was about $amzn imo  It opened just above my 2909 and first pullback was 2848 then 56  I do have high hopes for $amzn 3117  Those suits who gave $amzn a 3200 3333 rating were nuts but they got it #es_f $spx $spy https://t.co/T8qJog3UPz;AMZN
752106;2020-07-02 14:34:21+00:00;All today was about $amzn imo  It opened just above my 2909 and first pullback was 2848 then 56  I do have high hopes for $amzn 3117  Those suits who gave $amzn a 3200 3333 rating were nuts but they got it #es_f $spx $spy https://t.co/T8qJog3UPz;AMZN
409448;2020-06-04 20:25:07+00:00;Try our Option Swing Trading service built for individuals who want to trade around their full-time careers. Take a free 10-day trail, No Credit Card https://t.co/9SEbatKhcS $AAPL $TSLA $NFLX $ROKU;AAPL
803579;2020-07-07 04:46:22+00:00;Amazon shares rose past $3,000 for the first time while Tesla extended its five-day rally to over 40%.  $AMZN $TSLA #stockmarkets;AMZN
799685;2020-07-07 13:32:06+00:00;already in $AAPL pulled profit!;AAPL
581907;2020-06-19 16:41:01+00:00;RT @stephenpallotta: $tsla stock doesn't have much more growth potential, it's hit the ceiling..... or has it..........  Check out $aapl an…;AAPL
372706;2020-06-01 18:37:04+00:00;RT @CheddarFlow: Some top opening order flow we caught today $AMZN $IWM $TSLA   #stocks #options #optionsflow https://t.co/0DykzHmopc;AMZN
365947;2020-05-31 20:33:34+00:00;@amazon $AMZN stock is gonna tank tomorrow;AMZN
457785;2020-06-08 06:26:59+00:00;Due to widespread #bankruptcy #financialobligations #banks @jpmorgan @WellsFargo @BHHSRealEstate @BBCBerkshire @GoldmanSachs @Chase @Mastercard @visa $AMZN $BABA $F $FB $GM $NFLX $MSFT $NVDA $CHK $RRC $XOM $OIL $UNG #Oil @cnnbrk @CNN @FOXLA;AMZN
321326;2020-05-08 15:51:15+00:00;$AAPL took some 1/2 at 1.0. https://t.co/KnPX23IWoF;AAPL
808105;2020-07-08 20:34:09+00:00;RT @ManiaMarkets: Perf YTD:  Gold miner ETF beats Tech faves &amp, Apple in 2020  $QQQ 20.70% $AAPL 26.92% $GDX  28.86% $PAAS 27.14% $AUY   40%;AAPL
815818;2020-07-08 13:10:22+00:00;Mercury Time-Price Analytics: Daily Algo Bull-Bear Pivots  7-8-20 ES $3144.18 NQ $10556 $SPY $314.45 $QQQ $257.55 $AAPL $374.43 $MSFT $209.81 $JPM $92.89 $XLF $23.00 30 YR Bond 178'30 Crude $40.52  https://t.co/QSS6ySABdL  $SPX #StockMarket #DayTrading #ES_F #stocks #crude #bonds;AAPL
465131;2020-06-09 16:50:10+00:00;$NAKD $NIO $MIST $IDEX There  #WARZONESCRIPT a top favorite among our clients. A ribbon wil populate and identify some of the most important SUPPORT/RESISTANCE zones   Visit us at https://t.co/A33UxhgoRb  #trading #stocks $IZEA $DGLY $NIO $NAKD $IDEX $IMRN $MIST $SPY $TVIX $SOLO https://t.co/tLwcfaXU7i;DGLY
795958;2020-07-07 16:44:18+00:00;Date : 07/07/2020 Time :  12:42 PM Ticker : $BAC Exp :  07/17/20 Strike :23 Spot : 23.05 Contracts : 1000 @ 0.80 Premium : $80K Type : SWEEP   #trading #inversion  #Nasdaq #COVID19 #stocks #Fed $ROKU $AMZN $APPLE $SQ $SPY;AMZN
431582;2020-06-05 05:23:08+00:00;RT @Sandro_power: This market is tough but we will wait for confirmation $AAPL has not been able to confirm my rules a good reason why this…;AAPL
852334;2020-07-10 05:12:36+00:00;$AMD $NVDA $TSLA $NDX $SPY $AAPL $BABA $NFLX $ROKU $BA $COST $MCD $WMT $FB $VIX $ES $DKNG $ADBE Click here to get instant updates and free trials. Join the link to https://t.co/USlOOzZoZk https://t.co/IOv4bn5M45;AMD
852334;2020-07-10 05:12:36+00:00;$AMD $NVDA $TSLA $NDX $SPY $AAPL $BABA $NFLX $ROKU $BA $COST $MCD $WMT $FB $VIX $ES $DKNG $ADBE Click here to get instant updates and free trials. Join the link to https://t.co/USlOOzZoZk https://t.co/IOv4bn5M45;AAPL
852334;2020-07-10 05:12:36+00:00;$AMD $NVDA $TSLA $NDX $SPY $AAPL $BABA $NFLX $ROKU $BA $COST $MCD $WMT $FB $VIX $ES $DKNG $ADBE Click here to get instant updates and free trials. Join the link to https://t.co/USlOOzZoZk https://t.co/IOv4bn5M45;COST
852334;2020-07-10 05:12:36+00:00;$AMD $NVDA $TSLA $NDX $SPY $AAPL $BABA $NFLX $ROKU $BA $COST $MCD $WMT $FB $VIX $ES $DKNG $ADBE Click here to get instant updates and free trials. Join the link to https://t.co/USlOOzZoZk https://t.co/IOv4bn5M45;ADBE
491281;2020-06-10 01:30:01+00:00;$denn We have detected a noticeable rise in the Zeitgeist for Denny's Corporation at  https://t.co/olLXHuVP6n Visit DataSwarm Markets for more information #STOCKS #NASDAQ DataSwarm ref: 101269;DENN
511207;2020-06-13 13:38:02+00:00;RT @SeekingAlpha: $AAPL $ADS $ALGN - Stocks To Watch: Spotlight On EVs, Shipping And Hertz. https://t.co/ugbX7XfrRV #stockmarket #economy #…;AAPL
511207;2020-06-13 13:38:02+00:00;RT @SeekingAlpha: $AAPL $ADS $ALGN - Stocks To Watch: Spotlight On EVs, Shipping And Hertz. https://t.co/ugbX7XfrRV #stockmarket #economy #…;ALGN
716504;2020-06-30 17:12:15+00:00;$UVXY making a comeback and $AAPL dumping up 3 points in that now https://t.co/sgB7kbi6D1;AAPL
484907;2020-06-10 13:55:50+00:00;RT @Investingcom: *AMAZON SHARES RALLY TO HIGHEST LEVEL ON RECORD, LAST UP 2.1% AT $2,656  *AMAZON SHARES ARE UP ALMOST 35% IN 2020  $AMZN…;AMZN
830357;2020-07-09 14:30:54+00:00;RT @AlertTrade: #algotrading #algotrade $SPX $SPY $AMZN $AAPL $FB $SHOP $NVDA $GOOGL $PAYX $ASPU $SMPL $WBA $BBBY $LEVI $SGH $MSM $HELE $AZ…;AMZN
830357;2020-07-09 14:30:54+00:00;RT @AlertTrade: #algotrading #algotrade $SPX $SPY $AMZN $AAPL $FB $SHOP $NVDA $GOOGL $PAYX $ASPU $SMPL $WBA $BBBY $LEVI $SGH $MSM $HELE $AZ…;AAPL
121073;2020-04-19 12:41:05+00:00;High Risk $ABBV Walks Away From #Allergan   $aapl $amzn $agn $brk $bhc $ba $cat $ge $gm $hlf $iep $crm $cmg $googl $jnj $wfc $bac $ms $gs $jpm $c $cs $msft $nflx $fb $tst $qsr $hd $tsla $ko $ibm $pep $mnst $abbv $pfe https://t.co/AmOkTdTVFQ;AAPL
121073;2020-04-19 12:41:05+00:00;High Risk $ABBV Walks Away From #Allergan   $aapl $amzn $agn $brk $bhc $ba $cat $ge $gm $hlf $iep $crm $cmg $googl $jnj $wfc $bac $ms $gs $jpm $c $cs $msft $nflx $fb $tst $qsr $hd $tsla $ko $ibm $pep $mnst $abbv $pfe https://t.co/AmOkTdTVFQ;AMZN
261904;2020-05-03 01:50:52+00:00;RT @realmaxkeiser: A few Buffett facts:   $AMZN too late  $AAPL too late  Airlines - Stock buybacks are criminal  $WFC - Condoned millions…;AMZN
261904;2020-05-03 01:50:52+00:00;RT @realmaxkeiser: A few Buffett facts:   $AMZN too late  $AAPL too late  Airlines - Stock buybacks are criminal  $WFC - Condoned millions…;AAPL
283510;2020-05-05 14:48:05+00:00;$AAPL 17-Jun-22 380 Calls Traded 381 times for $1 Million in premium. https://t.co/G0HqlxrpZ9 https://t.co/klP4lppe84;AAPL
521161;2020-06-15 23:28:04+00:00;@LennyIce Interesting. My instinct was: to be on page 1 or 2, you have to pay the toll man (the 'e-tailer') via marketing spend. $AMZN can execute pieces of $GOOGL playbook over time. Related, I always found it odd the discrepancy between Europe vs. USA in terms of private label adoption.;AMZN
118974;2020-04-19 17:36:20+00:00;RT @theanimal23: My holdings in my IRA: $ROKU, $AYX, $FSLY, $TTD, $SHOP, $VEEV, $FIVN, $CRWD, $PINS, $DDOG, $MDB, $COUP, $AMZN, $MSFT, $NVD…;AMZN
879655;2020-07-13 15:04:52+00:00;RT @Madison89421615: $GOLD / $SILVER 50MA Bounce (Weekly)  $work $docu $okta $msft $aapl $fb $amzn $nflx $googl $spot $twlo $twtr $uber $ly…;AAPL
879655;2020-07-13 15:04:52+00:00;RT @Madison89421615: $GOLD / $SILVER 50MA Bounce (Weekly)  $work $docu $okta $msft $aapl $fb $amzn $nflx $googl $spot $twlo $twtr $uber $ly…;AMZN
719880;2020-06-30 14:12:24+00:00;RT @tradertvshawn: Feeling #savage here with this $AAPL scalp!!  LETS GO!!!!  #stocks #trading #market #trader #markets #nasdaq #nyse #dayt…;AAPL
874877;2020-07-13 18:55:48+00:00;RT @Sandro_power: $AAPL $GOOGL we made good gains following the rules not as much as we wanted to but good gains with skill. If you want to…;AAPL
792370;2020-07-07 20:45:22+00:00;CANCEL DEUTSCHE BANK $DB NOW! = #CHOMOBANK  REAL #AMERICANS BANK #USA  $GOLD $JPM $GS $BAC $C $MS  $wmt $cvs $fb $aapl $nflx $googl $amzn $ibb $eem $pg $t $jnj $z $botz $msft $lulu $ibm $tsla $crm $pep $f $ge $pton $hd $jnj $cat $vix $xlf $mkc $rl $tgt $a  https://t.co/VxlYxnIDi7;AAPL
792370;2020-07-07 20:45:22+00:00;CANCEL DEUTSCHE BANK $DB NOW! = #CHOMOBANK  REAL #AMERICANS BANK #USA  $GOLD $JPM $GS $BAC $C $MS  $wmt $cvs $fb $aapl $nflx $googl $amzn $ibb $eem $pg $t $jnj $z $botz $msft $lulu $ibm $tsla $crm $pep $f $ge $pton $hd $jnj $cat $vix $xlf $mkc $rl $tgt $a  https://t.co/VxlYxnIDi7;AMZN
207704;2020-04-26 09:07:33+00:00;@CN_wire LOL, that sounds like a court drama in the TV series.🤪  Li posted these in Dangdang's office and declare a war to his wife, Yu Yu(俞渝).  By the way, Yu was the founder too. She declined the merge plan from Amazon. $Dang $AMZN #当当 #LiGuoqing #李国庆 https://t.co/KOOzFxkWz5;AMZN
862600;2020-07-11 00:30:04+00:00;RT @MinteractApp: Friday's Top Flow in #industrial sector, Buy Flow &amp, Sell Flow $BA $CAT $CSX $FDX $GD $HON $FAST $LUV $WM $EFX $NOC $GE $P…;FAST
879928;2020-07-13 14:55:45+00:00;@JustinPulitzer $AAPL, Still early, but looking for a look above and fail at the 161.8 fib extension at 398.05 of the previous Feb. high to the March low.;AAPL
111925;2020-04-18 16:04:01+00:00;RT @11Graphs: ★☆ #Stocks ☆★  (7/9) Least expensive by EV to EBITDA: 1. 🇺🇸 BIOGEN $BIIB: 7.6x 2. 🇺🇸 GENERAL ELECTRIC $GE: 7.9x 3. 🇺🇸 CATERPI…;BIIB
900350;2020-07-14 13:01:20+00:00;$AAPL Twitter Sentiment on 13 Jul 2020 was: ▒ Positive 39.1% █ Negative 10.3% ░ Neutral 50.6% ▒▒▒▒▒▒▒▒██░░░░░░░░░░;AAPL
637731;2020-06-24 19:01:15+00:00;RT @DeItaOne: **APPLE TO RE-CLOSE 7 STORES IN HOUSTON, TX ON COVID-19 SPIKE $AAPL;AAPL
340656;2020-05-28 15:58:50+00:00;Support becomes resistance for $aapl.  When this puppy gives, look out below https://t.co/bH7MnavdjA;AAPL
31460;2020-04-12 06:34:13+00:00;Zacks: Brokerages Expect ADTRAN, Inc. $ADTN Will Post Quarterly Sales of $111.05 Million https://t.co/R07JMQmu0k #stocks;ADTN
833434;2020-07-09 11:30:57+00:00;Hearing a lot about how frothy the markets are, so I did some quick valuation work on my portfolio.  EV/Sales of each business I own:  $SQ - 11.3 $SPOT - 6.1 $ROKU - 12.9 $MTCH - 13.6 $MA - 17.8 $SMLR - 7.9 $EA - 6.3 $AYX - 26.3 $LVGO - 44.1  Price appreciation ≠ overvaluation;EA
589015;2020-06-19 07:54:05+00:00;American Superconductor Co. $AMSC Expected to Post Quarterly Sales of $18.35 Million https://t.co/LRajsgon37 #stocks;AMSC
934909;2020-07-16 11:13:42+00:00;RT @sbwcws: Apple price target raised to $444 from $310 at Canaccord $AAPL;AAPL
176209;2020-04-23 11:35:32+00:00;RT @getvolatility: Cheap call option upside: $CCL calls cheaper than 88% of history, $BIIB 88%, $HD 88%, $NCLH 88%, $HAL 88%, $WMB 88%, $W…;BIIB
586190;2020-06-19 13:07:54+00:00;Some stocks in play today $AAPL $SPOT $INTC $ABBV;AAPL
782597;2020-07-06 15:41:07+00:00;RT @VolatilityWiz: $AMZN Bezos might be a trillionaire by Prime Day.;AMZN
107202;2020-04-17 03:15:52+00:00;RT @NorthmanTrader: Since @JeffBezos &amp, $AMZN are making a killing due to their entire retail competition being forced to shut down perhaps…;AMZN
524061;2020-06-15 18:47:32+00:00;Monday Evening Most Active Options before Close Watching $AMD $AAL $INTC $INTC $TSLA $GSK  https://t.co/gHGOQ1ObZV;AMD
524061;2020-06-15 18:47:32+00:00;Monday Evening Most Active Options before Close Watching $AMD $AAL $INTC $INTC $TSLA $GSK  https://t.co/gHGOQ1ObZV;AAL
209821;2020-04-27 23:35:41+00:00;Dow up 350 $AAPL $AMZN $TSLA $NVDA $NFLX $BABA $MSFT $SPY $QQQ https://t.co/Iwc1Wt9XSR;AAPL
209821;2020-04-27 23:35:41+00:00;Dow up 350 $AAPL $AMZN $TSLA $NVDA $NFLX $BABA $MSFT $SPY $QQQ https://t.co/Iwc1Wt9XSR;AMZN
808033;2020-07-08 20:39:33+00:00;$AAPL Steady...... Steady.... Easy does it now. Think we can put on another 80 before she tumbles. https://t.co/OVrCyZY3ly;AAPL
623165;2020-06-23 17:32:06+00:00;@Mindwbw $AAPL keeps milking their customers. 100% fine with that, every business does that. But the customers dont have any milk left.;AAPL
780872;2020-07-06 17:27:29+00:00;So who bought $AMZN in March when it was in the $1600s? It’s over $3000 now. Wild!;AMZN
886506;2020-07-13 07:50:37+00:00;RT @YahooFinance: Highlight: For $AAPL, “there’s prospects potentially more so of a V-shaped recovery,” @DeutscheBank Research Analyst Jeri…;AAPL
539486;2020-06-16 17:27:41+00:00;Eeryone loading up here ?  Load the boat  $AAPL 450-500 $TSLA 1800 $BA 500 $AMZN 4000  $GOOGL 2000 $HTZ 20++ bookmark this @me after the next 2 Fed infusions;AAPL
539486;2020-06-16 17:27:41+00:00;Eeryone loading up here ?  Load the boat  $AAPL 450-500 $TSLA 1800 $BA 500 $AMZN 4000  $GOOGL 2000 $HTZ 20++ bookmark this @me after the next 2 Fed infusions;AMZN
583344;2020-06-19 15:48:27+00:00;Source of Beijing’s big new #COVID19  outbreak is still a mystery   https://t.co/gsnaL8cbN3 #ChinaIndiaFaceoff #ChinaLiedAndPeopleDied #China #COVID19 $HAO $BCNA $ASHX $FLTW $CHNA $CHIX $YAO $CNYA $ZHOK $CQQQ $NIO $TVIX $UVXY $CHIM $CHII $AFTY $NIO $TSLA $AAPL $AEMD $AMZN $CHTR https://t.co/aDnngFkEQj;AAPL
583344;2020-06-19 15:48:27+00:00;Source of Beijing’s big new #COVID19  outbreak is still a mystery   https://t.co/gsnaL8cbN3 #ChinaIndiaFaceoff #ChinaLiedAndPeopleDied #China #COVID19 $HAO $BCNA $ASHX $FLTW $CHNA $CHIX $YAO $CNYA $ZHOK $CQQQ $NIO $TVIX $UVXY $CHIM $CHII $AFTY $NIO $TSLA $AAPL $AEMD $AMZN $CHTR https://t.co/aDnngFkEQj;AMZN
583344;2020-06-19 15:48:27+00:00;Source of Beijing’s big new #COVID19  outbreak is still a mystery   https://t.co/gsnaL8cbN3 #ChinaIndiaFaceoff #ChinaLiedAndPeopleDied #China #COVID19 $HAO $BCNA $ASHX $FLTW $CHNA $CHIX $YAO $CNYA $ZHOK $CQQQ $NIO $TVIX $UVXY $CHIM $CHII $AFTY $NIO $TSLA $AAPL $AEMD $AMZN $CHTR https://t.co/aDnngFkEQj;CHTR
63590;2020-04-15 22:56:19+00:00;RT @raymond10mm: #down day again $spx $es_f $AAPL #daytrading #investing #futures $spy $nasdaq $zb_f $nq_f $cl_f $GC_f $XOM $ibm $amzn $goo…;AAPL
63590;2020-04-15 22:56:19+00:00;RT @raymond10mm: #down day again $spx $es_f $AAPL #daytrading #investing #futures $spy $nasdaq $zb_f $nq_f $cl_f $GC_f $XOM $ibm $amzn $goo…;AMZN
335896;2020-05-28 21:41:02+00:00;Breakdown #stocks (sharp move below recent support)  $HPQ $MRO $TBLT $IRWD $DVN $WKHS $BCRX $CLR $AKBA $IOVA   Sort results by Time, Chg, %, Vol and more. #nyse #nasdaq https://t.co/ntbYbUlrMe;BCRX
496755;2020-06-11 18:50:14+00:00;@CNBCFastMoney $AAPL-- WILL WARN SOON. INSIDER SELLING;AAPL
796566;2020-07-07 16:06:36+00:00;RT @WallStCynic: Sigh. The ridiculous “$TSLA is just like $AMZN in its early days” trope is making the rounds again. Setting aside that the…;AMZN
929272;2020-07-16 16:44:54+00:00;$AMZN $2992 you’re welcome;AMZN
198784;2020-04-25 14:05:21+00:00;RT @eWhispers: #earnings for the week   https://t.co/lObOE0dgsr   $AMZN $TSLA $MSFT $AAPL $AMD $BA $FB $LUV $MMM $GE $AAL $UPS $TWTR $PFE $…;AMZN
198784;2020-04-25 14:05:21+00:00;RT @eWhispers: #earnings for the week   https://t.co/lObOE0dgsr   $AMZN $TSLA $MSFT $AAPL $AMD $BA $FB $LUV $MMM $GE $AAL $UPS $TWTR $PFE $…;AAPL
198784;2020-04-25 14:05:21+00:00;RT @eWhispers: #earnings for the week   https://t.co/lObOE0dgsr   $AMZN $TSLA $MSFT $AAPL $AMD $BA $FB $LUV $MMM $GE $AAL $UPS $TWTR $PFE $…;AMD
198784;2020-04-25 14:05:21+00:00;RT @eWhispers: #earnings for the week   https://t.co/lObOE0dgsr   $AMZN $TSLA $MSFT $AAPL $AMD $BA $FB $LUV $MMM $GE $AAL $UPS $TWTR $PFE $…;AAL
857780;2020-07-11 15:55:49+00:00;RT @JohnTocci: I don’t know who needs to hear this, but $AMZN is ridiculously overvalued at the current price.;AMZN
625360;2020-06-23 15:33:22+00:00;@CleeStuntin Let's make some money $AAPL $MSFT $AMZN $FB $NFLX $GOOGL $AMD $ZM $BYND $BA $BABA $DAL $WMT $HD $TSLA $QQQ $SPY $BA $NVDA;AAPL
625360;2020-06-23 15:33:22+00:00;@CleeStuntin Let's make some money $AAPL $MSFT $AMZN $FB $NFLX $GOOGL $AMD $ZM $BYND $BA $BABA $DAL $WMT $HD $TSLA $QQQ $SPY $BA $NVDA;AMZN
625360;2020-06-23 15:33:22+00:00;@CleeStuntin Let's make some money $AAPL $MSFT $AMZN $FB $NFLX $GOOGL $AMD $ZM $BYND $BA $BABA $DAL $WMT $HD $TSLA $QQQ $SPY $BA $NVDA;AMD
911409;2020-07-15 17:52:24+00:00;$BYND guys news, this could be a great swing after dust settles https://t.co/qodH7IlN46 https://t.co/fkQ9G5X0fB https://t.co/DvUeqCl2I0 https://t.co/fJn680GtHm $SPY $QQQ $FB $DIS $nflx $AAPL $TSLA $TWTR $MU $MRNA $PTON $MRK $AMD $NVDA $SHOP $SQ $BYND $SPCE $GE $WORK $SNAP $ROKU https://t.co/PWki9rRfgJ;AAPL
911409;2020-07-15 17:52:24+00:00;$BYND guys news, this could be a great swing after dust settles https://t.co/qodH7IlN46 https://t.co/fkQ9G5X0fB https://t.co/DvUeqCl2I0 https://t.co/fJn680GtHm $SPY $QQQ $FB $DIS $nflx $AAPL $TSLA $TWTR $MU $MRNA $PTON $MRK $AMD $NVDA $SHOP $SQ $BYND $SPCE $GE $WORK $SNAP $ROKU https://t.co/PWki9rRfgJ;AMD
623494;2020-06-23 17:13:12+00:00;I just sold my $AAPL $370c for $5.00 per contract. I had 5 contracts.;AAPL
628836;2020-06-23 12:55:38+00:00;My IRA +47% YTD gain breakdown  Stock 64% Options 36%  Realized 82% Unrealized 18%  Top contributors  ❇️ Stocks $NVDA 19% (of course, right?) $TSLA 9% $TTD 9% $NVTA 8% $BA 7%  ❇️ Options $GOOGL 11% $AMZN 10% $SPY 5% $BAC 4% $GS 3%  Misc 13% https://t.co/fRbCcyaM66;AMZN
416865;2020-06-04 09:33:49+00:00;RT @Tickeron: $AAPL in +1.02% Uptrend, growing for three consecutive days on June 3, 2020. View odds for this and other indicators: https:/…;AAPL
711293;2020-06-30 23:22:58+00:00;$ADBE #Adobe #Options #maxpain Chart, Open Interest Chart Update #OptionsTrading #OptionsFlow #optionstrade #optiontrading #stocks #stock #StockMarket #Investment #investing #invest #investor #investors #UOA https://t.co/5JE2nlalc3 https://t.co/EIXeMynIki https://t.co/u2DBMyg8kg;ADBE
95643;2020-04-17 19:58:18+00:00;RT @chigrl: S&amp,P500 now more concentrated in the 5 largest stocks than ever $MSFT $AAPL $FB $GOOGL $AMZN https://t.co/0W1mMCWQ59;AAPL
95643;2020-04-17 19:58:18+00:00;RT @chigrl: S&amp,P500 now more concentrated in the 5 largest stocks than ever $MSFT $AAPL $FB $GOOGL $AMZN https://t.co/0W1mMCWQ59;AMZN
768966;2020-07-04 14:01:30+00:00;To learn options trading in #stock like $AMZN and $FB for example ..what are the best online applications to do that? https://t.co/lhD2SFttbU       #optionchain #volatility;AMZN
427793;2020-06-05 13:35:37+00:00;$AMZN is red right now. Probably nothing.;AMZN
64854;2020-04-15 20:36:03+00:00;$JNJ, $PG, &amp, now $COST.  Strong companies continuing to increase their dividends during all of this.  Awesome!;COST
170309;2020-04-23 17:29:01+00:00;$AAPL may be the chart to watch here, having broken trendline support (along with many stocks) this week but trading back higher.  Also bounced off 38.2% Fibonacci level and the 200-day not far below $255.  Chart feels heavy with RSI never getting above 60. https://t.co/d6RmEKZxJa;AAPL
510522;2020-06-13 15:24:50+00:00;RT @MommasOptions: I continue to add to my core long dated positions on dips. $LMT $DPZ $AAPL $AMZN $ROKU $DIS $BA $SHOP $DAL $AAL. With th…;AAPL
510522;2020-06-13 15:24:50+00:00;RT @MommasOptions: I continue to add to my core long dated positions on dips. $LMT $DPZ $AAPL $AMZN $ROKU $DIS $BA $SHOP $DAL $AAL. With th…;AMZN
510522;2020-06-13 15:24:50+00:00;RT @MommasOptions: I continue to add to my core long dated positions on dips. $LMT $DPZ $AAPL $AMZN $ROKU $DIS $BA $SHOP $DAL $AAL. With th…;AAL
917764;2020-07-15 11:51:25+00:00;"Ready to try the crypto “Pi network."" Stanford University PhD graduates made the first phone app that mines currency absolutely free. Because it is beta you need a member to invite. Use code (xcsresources) $nkla $tsla $gnus $xspa $amzn $idex $mark $svte $mvis $ne $idex";AMZN
132861;2020-04-20 12:08:45+00:00;What I'm following this week mostly in order: $SPY $BA $NVS / $INCY $SPCE $PENN $GILD $MRNA $WYNN $LMT $ZM $AMZN $TSLA;AMZN
88384;2020-04-16 13:07:02+00:00;Trump Was Behind On Jobs Goals Before The Virus Leading Me To Wonder If He's Behind The Virus. $aapl $amzn $agn $brk $bhc $ba $cat $f $ge $gm $hlf $iep $crm $cmg $googl $jnj $wfc $bac $ms $gs $jpm $c $cs $msft $nflx $fb $tst $qsr $hd $tsla $ko $ibm $pep $mnst $cat $unh  $pfe $cpe https://t.co/J0B4ajXo61 https://t.co/ias9PCpcfc;AAPL
88384;2020-04-16 13:07:02+00:00;Trump Was Behind On Jobs Goals Before The Virus Leading Me To Wonder If He's Behind The Virus. $aapl $amzn $agn $brk $bhc $ba $cat $f $ge $gm $hlf $iep $crm $cmg $googl $jnj $wfc $bac $ms $gs $jpm $c $cs $msft $nflx $fb $tst $qsr $hd $tsla $ko $ibm $pep $mnst $cat $unh  $pfe $cpe https://t.co/J0B4ajXo61 https://t.co/ias9PCpcfc;AMZN
522921;2020-06-15 20:07:16+00:00;$AMZN left 3 sets of singles behind today;AMZN
656439;2020-06-25 14:54:09+00:00;June 25 Thursday, $AAPL HIGH is $363.38 and hit Bullish target $362.98🤙;AAPL
467272;2020-06-09 14:58:47+00:00;I got $AAPL at $336 triangle. Up 60%.  I am NOT your #Guru.;AAPL
